text_id,source_type,provider_type,provider_name,created_at,rating,sentiment_label,topic_label,text,__source_file,source_url,raw_text,dedup_key,collected_at,domain 
ADD_CHK_0033,faq,CHECKUP_CENTER,삼성서울병원건강의학센터,2026-01-05T12:52:37.779825+00:00,,,,자궁경부암 검사는 세포 검사로 간단하게 시행됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/additional,,,,MEDICAL
ADD_CHK_0035,faq,CHECKUP_CENTER,아산병원건강증진센터,2026-01-05T12:52:37.779825+00:00,,,,일반 건강검진은 만 20세 이상 성인에게 2년마다 제공됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/additional,,,,MEDICAL
FINAL_HOSP_0001,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,재진 환자는 이전 진료 기록을 확인한 후 진료가 진행됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0002,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,물리치료는 의사 처방 후 재활의학과에서 받으실 수 있습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0003,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,"토요일은 오전 진료만 운영되며, 일부 진료과는 휴진입니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0004,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,진료 후 약 처방은 원내 약국 또는 원외 약국에서 받으실 수 있습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0006,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,외래 진료는 평일 오전 9시부터 오후 5시까지 운영됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0008,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,"예약 환자 우선 진료 원칙을 따르며, 당일 접수는 대기 시간이 길 수 있습니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0010,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,장애인 편의시설은 각 층에 마련되어 있습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0012,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,응급실 이용 시 중증도에 따라 진료 순서가 결정됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0014,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,환자 이송 서비스는 원무과에 문의하시면 안내받으실 수 있습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0016,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,초진 환자는 진료 전 문진표 작성이 필요합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0017,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,건강보험 미가입자는 전액 본인 부담으로 진료받으실 수 있습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0020,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,내시경 검사는 전날 저녁부터 금식이 필요합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0022,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,진료비 할부 결제는 신용카드로만 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_HOSP_0023,faq,HOSPITAL,종합병원,2026-01-05T12:53:50.788064+00:00,,,,진료 접수는 진료 시작 30분 전부터 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/hospital/faq/final,,,,MEDICAL
FINAL_PHARM_0001,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,처방약 외에도 일반의약품 상담이 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0002,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,만성질환자 처방전은 최대 90일분까지 조제 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0004,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,노인 환자는 약물 대사가 느려 용량 조절이 필요할 수 있습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0005,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,어린이 손이 닿지 않는 곳에 보관하세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0006,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,약 봉지에 표기된 복용 방법을 반드시 확인하세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0007,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,약 복용 상담은 언제든지 약사에게 문의하세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0009,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,약 알레르기가 있는 경우 반드시 약사에게 알려주세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0011,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,임신 중이거나 수유 중인 경우 약 복용 전 상담하세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0012,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,"약국에서는 혈압, 혈당 측정 서비스를 제공합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0014,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,건강기능식품도 약과 상호작용할 수 있으니 주의하세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_PHARM_0015,notice,PHARMACY,종합약국,2026-01-05T12:53:50.788064+00:00,,,,처방전은 발행일로부터 3일 이내 조제해야 합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/pharmacy/guide/final,,,,GENERAL
FINAL_CHK_0001,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,수면 내시경 후에는 운전이 불가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0002,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,임신 가능성이 있는 경우 X-ray 검사가 제외됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0003,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,검진 결과는 7~10일 후 우편 또는 이메일로 발송됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0004,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,위내시경은 수면 또는 비수면 중 선택 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0005,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,추가 검진 항목은 별도 비용이 발생합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0006,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,"검진 당일 물, 커피, 담배는 금지입니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0008,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,검진 전날 저녁 9시 이후 금식해 주세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0009,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,재검사가 필요한 경우 안내 전화를 드립니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0010,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,검진 예약 변경은 3일 전까지 가능합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0012,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,"건강검진은 예약제로 운영되며, 최소 1주일 전 예약을 권장합니다.",C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0014,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,검진 후 간단한 식사가 제공됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0015,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,대장내시경은 전날 장 정결제 복용이 필요합니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0017,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,검진 결과 상담은 예약 후 전문의와 진행됩니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
FINAL_CHK_0018,faq,CHECKUP_CENTER,건강검진센터,2026-01-05T12:53:50.788064+00:00,,,,검진 당일 신분증을 반드시 지참하세요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_raw_complete.csv,https://example.com/checkup/faq/final,,,,MEDICAL
EXTRA_T0001,review,HOSPITAL,A내과(강남점),2025-12-20,5.0,positive,staff,접수부터 안내까지 친절해서 좋았어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0002,review,HOSPITAL,A내과(강남점),2025-12-21,2.0,negative,wait,대기 시간이 너무 길었습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0003,review,HOSPITAL,B이비인후과(강남역점),2025-12-21,4.0,positive,explain,증상 설명을 이해하기 쉽게 해주셨어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0004,review,PHARMACY,B약국(홍대점),2025-12-22,5.0,positive,speed,조제 속도가 빨라서 편했습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,GENERAL
EXTRA_T0005,review,PHARMACY,B약국(홍대점),2025-12-22,2.0,negative,price,가격 안내가 부족해서 아쉬웠어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,GENERAL
EXTRA_T0006,review,CHECKUP_CENTER,A검진센터(강남점),2025-12-23,4.0,positive,process,검진 동선이 잘 안내되어 혼잡하지 않았어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0007,inquiry,HOSPITAL,C의원(홍대점),2025-12-23,,neutral,reservation,오늘 진료 예약 가능한 시간대가 있나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0008,inquiry,HOSPITAL,C의원(홍대점),2025-12-23,,neutral,policy,예약 변경은 언제까지 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0009,inquiry,PHARMACY,A약국(강남점),2025-12-23,,neutral,pickup,처방전 없이도 일반약 구매가 가능한가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,GENERAL
EXTRA_T0010,inquiry,CHECKUP_CENTER,B검진센터(여의도점),2025-12-24,,neutral,prep,건강검진 전 금식이 필요한가요? 몇 시간인가요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0011,review,HOSPITAL,D정형외과(신촌점),2025-12-24,3.0,neutral,wait,진료는 괜찮았는데 대기가 조금 있었어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0012,review,HOSPITAL,B이비인후과(강남역점),2025-12-24,1.0,negative,staff,응대가 불친절하게 느껴졌습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0013,review,PHARMACY,C약국(신촌점),2025-12-24,4.0,positive,staff,약 설명을 자세히 해주셔서 도움이 됐어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,GENERAL
EXTRA_T0014,review,CHECKUP_CENTER,C검진센터(잠실점),2025-12-25,2.0,negative,process,검진 안내가 늦어서 일정이 밀렸어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0015,inquiry,PHARMACY,C약국(신촌점),2025-12-25,,neutral,opening_hours,오늘 영업시간이 어떻게 되나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,GENERAL
EXTRA_T0016,inquiry,HOSPITAL,A내과(강남점),2025-12-25,,neutral,reservation,내일 오후로 예약하고 싶어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0017,inquiry,CHECKUP_CENTER,A검진센터(강남점),2025-12-25,,neutral,reservation,검진 예약 취소하려면 어떻게 하나요?,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0018,review,HOSPITAL,C의원(홍대점),2025-12-26,5.0,positive,clean,대기실이 깨끗하고 쾌적했습니다.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0019,review,PHARMACY,A약국(강남점),2025-12-26,3.0,neutral,speed,조제는 빨랐지만 사람이 많았어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,GENERAL
EXTRA_T0020,review,CHECKUP_CENTER,B검진센터(여의도점),2025-12-26,4.0,positive,staff,검진 기사님들이 친절했어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0021,review,HOSPITAL,A내과(강남점),2025-12-27,4.0,positive,explain,검사 결과에 대해 핵심만 잘 설명해주셨어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0022,review,HOSPITAL,A내과(강남점),2025-12-27,2.0,negative,wait,예약했는데도 40분 넘게 기다렸어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0023,review,HOSPITAL,B이비인후과(강남역점),2025-12-27,5.0,positive,staff,간호사 분들이 친절해서 안심됐어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,MEDICAL
EXTRA_T0024,review,PHARMACY,B약국(홍대점),2025-12-27,4.0,positive,explain,복용 방법을 자세히 알려주셨어요.,C:/Users/cutep/OneDrive/바탕 화면/yurim251202/VibeCoding/CareLog AI/data/step2_extra_24.csv,,,,,GENERAL
AUG_INQUIRY_00001,inquiry,CHECKUP_CENTER,B검진센터(여의도점),2026-01-07T11:08:44.148975+00:00,,,,검진 전 금식은 몇 시간 해야 하나요?,,,,,,MEDICAL
AUG_INQUIRY_00002,inquiry,PHARMACY,B약국(홍대점),2026-01-07T11:08:44.148975+00:00,,,,복용 중인 약은 검진 전에 어떻게 하나요?,,,,,,GENERAL
AUG_INQUIRY_00003,inquiry,CHECKUP_CENTER,AI Hub,2026-01-07T11:08:44.148975+00:00,,,,주차 가능한가요? 무료인가요?,,,,,,MEDICAL
AUG_INQUIRY_00004,inquiry,HOSPITAL,경희대학교병원,2026-01-07T11:08:44.148975+00:00,,,,처방약 수령 예약할 수 있나요?,,,,,,MEDICAL
